declaration_id,donation_id_transparency,donation_amount,donation_range,,donation_type,donation_year,donation_date,donation_origin,recipient_id_transparency,person_id_recipient,recipient_type,recipient_person_entry,recipient_last_name,recipient_name,recipient_party,donor_id_transparency,company_id_transparency,person_id_transparency,donor_type,donor_person_entry,donor_last_name_01,donor_name_01,donor_gender_01,donor_last_name_02,donor_name_02,donor_gender_02,source_name,additional_notes,record_date_of_entry
33655,DO201800691,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01288,,PE00907,Parlamentare o membro del Governo,toffaninroberta,Toffanin,Roberta,F,,,,joint_declaration,,
33737,DO201800692,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01068,,PE00741,Parlamentare o membro del Governo,polidoricatia,Polidori,Catia,F,,,,joint_declaration,,
33738,DO201800693,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01219,,PE00857,Parlamentare o membro del Governo,sibiliacosimo,Sibilia,Cosimo,M,,,,joint_declaration,,
33834,DO201800694,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO00835,,PE00544,Parlamentare o membro del Governo,malanlucio,Malan,Lucio,M,,,,joint_declaration,,
33837,DO201800695,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01219,,PE00857,Parlamentare o membro del Governo,sibiliacosimo,Sibilia,Cosimo,M,,,,joint_declaration,,
33854,DO201800696,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO00872,,,Persona,martellatomarcello,Martellato,Marcello,M,,,,joint_declaration,,
34025,DO201800697,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO00572,,PE00311,Parlamentare o membro del Governo,dettorefelicemaurizio,D'Ettore,Felice Maurizio,M,,,,joint_declaration,,
33307,DO201800698,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO01297,,PE00916,Parlamentare o membro del Governo,totaroachille,Totaro,Achille,M,,,,joint_declaration,,
33308,DO201800699,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO00382,,,Persona,bufalinirita,Bufalini,Rita,F,,,,joint_declaration,,
34078,DO201800700,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO01297,,PE00916,Parlamentare o membro del Governo,totaroachille,Totaro,Achille,M,,,,joint_declaration,,
34431,DO201800701,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO00559,,PE00297,Parlamentare o membro del Governo,deiddasalvatore,Deidda,Salvatore,M,,,,joint_declaration,,
34444,DO201800702,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO00777,,PE00487,Parlamentare o membro del Governo,lapietrapatriziogiacomo,La Pietra,Patrizio Giacomo,M,,,,joint_declaration,,
33798,DO201800703,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00823,,PE00535,Parlamentare o membro del Governo,maccantielena,Maccanti,Elena,F,,,,joint_declaration,,
33803,DO201800704,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01094,,,Persona,rameramarco,Ramera,Marco,M,,,,joint_declaration,,
33955,DO201800705,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01285,,PE00902,Parlamentare o membro del Governo,tiramanipaolo,Tiramani,Paolo,M,,,,joint_declaration,,
33956,DO201800706,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00313,,,Persona,benvenutopierluigi,Benvenuto,Pierluigi,M,,,,joint_declaration,,
34302,DO201800707,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00644,,PE00385,Parlamentare o membro del Governo,fontanalorenzo,Fontana,Lorenzo,M,,,,joint_declaration,,
34306,DO201800708,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01177,,PE00821,Parlamentare o membro del Governo,salvinimatteo,Salvini,Matteo,M,,,,joint_declaration,,
35329,DO201800709,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00873,,PE00576,Parlamentare o membro del Governo,martiroberto,Marti,Roberto,M,,,,joint_declaration,,
35062,DO201800710,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00423,,PE00172,Parlamentare o membro del Governo,cardinaledaniela,Cardinale,Daniela,F,,,,joint_declaration,,
35132,DO201800711,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO01140,,PE00788,Parlamentare o membro del Governo,romanoandrea,Romano,Andrea,M,,,,joint_declaration,,
35151,DO201800712,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00720,,,Persona,gianninistefania,Giannini,Stefania,F,,,,joint_declaration,,
35156,DO201800713,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00851,,,Persona,maranalessandro,Maran,Alessandro,M,,,,joint_declaration,,
33346,DO201800714,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00702,,PE00426,Parlamentare o membro del Governo,gebhardrenate,Gebhard,Renate,F,,,,joint_declaration,,
34318,DO201800715,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00238,,,Persona,alfreiderdaniel,Alfreider,Daniel,M,,,,joint_declaration,,
33249,DO201800716,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00066,PE00518,Parlamentare o membro del Governo,lonardoalessandrina,Lonardo,Alessandrina,Forza Italia,DO00885,,,Persona,mastellaelio,Mastella,Elio,M,,,,joint_declaration,,
33250,DO201800717,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00066,PE00518,Parlamentare o membro del Governo,lonardoalessandrina,Lonardo,Alessandrina,Forza Italia,DO00564,,,Persona,dellavallediego,Della Valle,Diego,M,,,,joint_declaration,,
33776,DO201800718,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00032,PE00077,Parlamentare o membro del Governo,berniniannamaria,Bernini,Annamaria,Forza Italia,DO00235,,,Persona,alberghinimarinella,Alberghini,Marinella,F,,,,joint_declaration,,
34117,DO201800719,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00099,PE00900,Parlamentare o membro del Governo,testorelena,Testor,Elena,Forza Italia,DO01065,,,Persona,planchensteinerrosalinda,Planchensteiner,Rosalinda,F,,,,joint_declaration,,
34210,DO201800720,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00042,PE00179,Parlamentare o membro del Governo,carnevalielena,Carnevali,Elena,Partito Democratico,DO00919,,,Persona,molineroguido,Molinero,Guido,M,,,,joint_declaration,,
33292,DO201800721,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00073,PE00591,Parlamentare o membro del Governo,melonigiorgia,Meloni,Giorgia,Fratelli d'Italia,DO00685,,,Persona,galvanisabina,Galvani,Sabina,F,,,,joint_declaration,,
33825,DO201800722,15000,"10.000,01-50.000,00",,contribution,2018,,,RE00102,PE00973,Parlamentare o membro del Governo,zandaluigi,Zanda,Luigi,Partito Democratico,DO00535,,,Persona,debenedetticarlo,De Benedetti,Carlo,M,,,,joint_declaration,,
 34304 34304 34304 34304 34304 34304 34304 34304 34304 34304 34304,DO201800723,15025,"10.000,01-50.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00027,,,Società o professionista,,Alimco AG,,,,,,joint_declaration,,
34735,DO201800724,15300,"10.000,01-50.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01343,,PE00956,Parlamentare o membro del Governo,vietinasimona,Vietina,Simona,F,,,,joint_declaration,,
34623,DO201800725,"15344,76","10.000,01-50.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO01066,,PE00740,Parlamentare o membro del Governo,planggeralbrecht,Plangger,Albrecht,M,,,,joint_declaration,,
35519,DO201800726,15500,"10.000,01-50.000,00",,contribution,2018,,,RE00005,,Partito o movimento politico,,Articolo 1,,Articolo 1,DO01239,,PE00875,Parlamentare o membro del Governo,speranzaroberto,Speranza,Roberto,M,,,,joint_declaration,,
34976,DO201800727,15500,"10.000,01-50.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01070,,PE00743,Parlamentare o membro del Governo,polverinirenata,Polverini,Renata,F,,,,joint_declaration,,
35039,DO201800728,15500,"10.000,01-50.000,00",,contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO01192,,PE00836,Parlamentare o membro del Governo,sbrollinidaniela,Sbrollini,Daniela,F,,,,joint_declaration,,
35069,DO201800729,15500,"10.000,01-50.000,00",,contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00520,,PE00262,Parlamentare o membro del Governo,dalmorogianpietro,Dal Moro,Gian Pietro,M,,,,joint_declaration,,
34701,DO201800730,15537,"10.000,01-50.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO00291,,PE00050,Parlamentare o membro del Governo,baroniannalisa,Baroni,Anna Lisa,F,,,,joint_declaration,,
34720,DO201800731,15600,"10.000,01-50.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO00967,,PE00653,Parlamentare o membro del Governo,novelliroberto,Novelli,Roberto,M,,,,joint_declaration,,
33777,DO201800732,15600,"10.000,01-50.000,00",,contribution,2018,,,RE00053,PE00364,Parlamentare o membro del Governo,ferraiolimarzia,Ferraioli,Marzia,Forza Italia,DO01306,,,Persona,trottagustavo,Trotta,Gustavo,M,,,,joint_declaration,,
34606,DO201800733,"15902,15","10.000,01-50.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00556,,,Persona,deegwaltraud,Deeg,Waltraud,F,,,,joint_declaration,,
35464,DO201800734,"15999,45","10.000,01-50.000,00",,contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01175,,PE00820,Parlamentare o membro del Governo,saltamartinibarbara,Saltamartini,Barbara,F,,,,joint_declaration,,
35517,DO201800735,16000,"10.000,01-50.000,00",,contribution,2018,,,RE00005,,Partito o movimento politico,,Articolo 1,,Articolo 1,DO00970,,PE00655,Parlamentare o membro del Governo,occhionerogiuseppina,Occhionero,Giuseppina,F,,,,joint_declaration,,
35537,DO201800736,16000,"10.000,01-50.000,00",,contribution,2018,,,RE00012,,Partito o movimento politico,,Partito Autonomista Trentino Tirolese,,Partito Autonomista Trentino Tirolese,DO00569,,,Persona,demagripaola,Demagri,Paola,F,,,,joint_declaration,,
35538,DO201800737,16000,"10.000,01-50.000,00",,contribution,2018,,,RE00012,,Partito o movimento politico,,Partito Autonomista Trentino Tirolese,,Partito Autonomista Trentino Tirolese,DO01150,,,Persona,rossiugo,Rossi,Ugo,M,,,,joint_declaration,,
35134,DO201800738,16000,"10.000,01-50.000,00",,contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO01151,,PE00796,Parlamentare o membro del Governo,rossiandrea,Rossi,Andrea,M,,,,joint_declaration,,
34668,DO201800739,16100,"10.000,01-50.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO00678,,PE00407,Parlamentare o membro del Governo,gagliardimanuela,Gagliardi,Manuela,F,,,,joint_declaration,,
34723,DO201800740,16125,"10.000,01-50.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01019,,PE00697,Parlamentare o membro del Governo,pedrazziniclaudio,Pedrazzini,Claudio,M,,,,joint_declaration,,
35146,DO201800741,16250,"10.000,01-50.000,00",,contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00480,,,Persona,cociancichroberto,Cociancich,Roberto,M,,,,joint_declaration,,
34628,DO201800742,16400,"10.000,01-50.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO01204,,PE00843,Parlamentare o membro del Governo,schullianmanfred,Schullian,Manfred,M,,,,joint_declaration,,
34430,DO201800743,16500,"10.000,01-50.000,00",,contribution,2018,,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO00381,,PE00132,Parlamentare o membro del Governo,bucalocarmela,Bucalo,Carmela,F,,,,joint_declaration,,
34568,DO201800744,16500,"10.000,01-50.000,00",,contribution,2018,,,RE00001,,Partito o movimento politico,,Union Valdôtaine,,Union Valdôtaine,DO00784,,PE00495,Parlamentare o membro del Governo,laniecealbert,Laniece,Albert,M,,,,joint_declaration,,
33377,DO201800745,17000,"10.000,01-50.000,00",,contribution,2018,,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO01264,,,Persona,taglialatelamarcello,Taglialatela,Marcello,M,,,,joint_declaration,,
34423,DO201800746,17000,"10.000,01-50.000,00",,contribution,2018,,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO00920,,PE00613,Parlamentare o membro del Governo,molliconefederico,Mollicone,Federico,M,,,,joint_declaration,,
34428,DO201800747,17000,"10.000,01-50.000,00",,contribution,2018,,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO00465,,PE00212,Parlamentare o membro del Governo,ciaburromonica,Ciaburro,Monica,F,,,,joint_declaration,,
34016,DO201800748,17000,"10.000,01-50.000,00",,contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00454,,PE00203,Parlamentare o membro del Governo,cecchettifabrizio,Cecchetti,Fabrizio,M,,,,joint_declaration,,
35032,DO201800749,17000,"10.000,01-50.000,00",,contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO01014,,PE00693,Parlamentare o membro del Governo,patriarcaedoardo,Patriarca,Edoardo,M,,,,joint_declaration,,
35091,DO201800750,17000,"10.000,01-50.000,00",,contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00730,,PE00450,Parlamentare o membro del Governo,giorgisandrea,Giorgis,Andrea,M,,,,joint_declaration,,
34667,DO201800751,17200,"10.000,01-50.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO00638,,PE00378,Parlamentare o membro del Governo,fiorinibenedetta,Fiorini,Benedetta,F,,,,joint_declaration,,
34205,DO201800752,"17241,66","10.000,01-50.000,00",,contribution,2018,,,RE00035,PE00083,Parlamentare o membro del Governo,biancofioremichaela,Biancofiore,Michaela,Forza Italia,DO00256,,,Persona,antoninivalerio,Antonini,Valerio,M,,,,joint_declaration,,
34441,DO201800753,17500,"10.000,01-50.000,00",,contribution,2018,,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO00475,,PE00219,Parlamentare o membro del Governo,cirianiluca,Ciriani,Luca,M,,,,joint_declaration,,
33801,DO201800754,17500,"10.000,01-50.000,00",,contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00711,,PE00434,Parlamentare o membro del Governo,giacconeandrea,Giaccone,Andrea,M,,,,joint_declaration,,
35112,DO201800755,17500,"10.000,01-50.000,00",,contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00933,,PE00625,Parlamentare o membro del Governo,morgonimario,Morgoni,Mario,M,,,,joint_declaration,,
35554,DO201800756,17500,"10.000,01-50.000,00",,contribution,2018,,,RE00016,,Partito o movimento politico,,Sinistra Italiana,,Sinistra Italiana,DO00613,,PE00354,Parlamentare o membro del Governo,fassinastefano,Fassina,Stefano,M,,,,joint_declaration,,
34438,DO201800757,18000,"10.000,01-50.000,00",,contribution,2018,,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO01080,,PE00751,Parlamentare o membro del Governo,priscoemanuele,Prisco,Emanuele,M,,,,joint_declaration,,
35383,DO201800758,18000,"10.000,01-50.000,00",,contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00337,,PE00086,Parlamentare o membro del Governo,billisimone,Billi,Simone,M,,,,joint_declaration,,
35419,DO201800759,18000,"10.000,01-50.000,00",,contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00669,,,Persona,fugattimaurizio,Fugatti,Maurizio,M,,,,joint_declaration,,
35035,DO201800760,18000,"10.000,01-50.000,00",,contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO01096,,PE00766,Parlamentare o membro del Governo,rampiroberto,Rampi,Roberto,M,,,,joint_declaration,,
35059,DO201800761,18000,"10.000,01-50.000,00",,contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00393,,PE00150,Parlamentare o membro del Governo,campanamicaela,Campana,Micaela,F,,,,joint_declaration,,
35079,DO201800762,18000,"10.000,01-50.000,00",,contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00575,,PE00316,Parlamentare o membro del Governo,dimaiomarco,Di Maio,Marco,M,,,,joint_declaration,,
35089,DO201800763,18000,"10.000,01-50.000,00",,contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00705,,PE00429,Parlamentare o membro del Governo,gentilonisilveripaolo,Gentiloni Silveri,Paolo,M,,,,joint_declaration,,
35094,DO201800764,18000,"10.000,01-50.000,00",,contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00767,,PE00478,Parlamentare o membro del Governo,incertiantonella,Incerti,Antonella,F,,,,joint_declaration,,
35152,DO201800765,18000,"10.000,01-50.000,00",,contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00754,,,Persona,guerrieripaleottipaolo,Guerrieri Paleotti,Paolo,M,,,,joint_declaration,,
34712,DO201800766,18100,"10.000,01-50.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO00499,,PE00237,Parlamentare o membro del Governo,conzattidonatella,Conzatti,Donatella,F,,,,joint_declaration,,
35396,DO201800767,18225,"10.000,01-50.000,00",,contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00416,,PE00166,Parlamentare o membro del Governo,capitaniomassimiliano,Capitanio,Massimiliano,M,,,,joint_declaration,,
